Text,Views,Replies,Reposts,Likes,Bookmarks,Note Published?,Tweet ID:
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1856816015826432000
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1778184849515499776
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1861125282763088384
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1769416018156277760
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1674360288445964288
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1.779273302114e+18
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1791351500217753856
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880432447340572672
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1796294805825224960
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1797430705179517440
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1808058958080262400
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1857104780226621696
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1857075707727286784
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1821381279260045824
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875633556439101696
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1769442467831493120
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1868141126441689344
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1873987770575724800
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1848434382148931584
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1743195904847323648
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1797963948114973184
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1769780411465674752
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1746555491604398336
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1695322784283422976
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1695867684515192832
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1819407720765706496
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1860485356841292288
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1817776665906254080
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1856494303213957376
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1849465929119285504
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1780666460978680320
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875461741725053184
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1827525250038292736
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1841290278205866240
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1633840062160072704
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1847272805970132992
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1860486079268143360
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1868468734962360576
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1832188127311446016
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1870256466382270976
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1797069768677105920
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1.841667821153e+18
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1844823369394376960
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1851393891632607744
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1759653451896590848
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1869070358210572288
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1864310874586141184
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1780983482589581824
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1822662564469440512
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1843123091729252352
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1814267203228762112
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1745271317639664128
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1846173401028698624
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1873727818418557184
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874646562678403072
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1748646807075201280
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877716619612291072
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878244779441446912
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878173512885580288
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1873295209209200896
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1866898449288835584
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1803144650984714240
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1871203871718318336
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1744890526288232704
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1830292630242292224
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1809431894750093824
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1713017024291483648
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1810402973975236864
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1772584641024741376
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1779991434864570880
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1816093974521852160
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1867721190636154880
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1764099048783397376
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1818107061399695616
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1826985929355010304
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1870144765565775872
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1739862116163551232
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1742690628465484288
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1729150700888961536
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1685860909581819904
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874535583630139904
"Duckworth: Can you name one of our three international security agreements?

Hegseth: *gives wrong answer*

Duckworth: You’re not qualified",4.4M,1.4K,9.8K,69K,4K,False,1879228232836251648
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1786129023879262464
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1836382383899025664
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1838702536439795712
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1867757616153473280
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1853903919350427904
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1804315327272202496
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1878731425400427008
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1841539907468115968
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1760776954024952064
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1798046628085113344
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1832252912678170880
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1807489287866257664
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1856222817387220992
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1839850100601803264
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876417170172739840
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880469384310977024
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1815742785963671552
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1728245680966103296
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1728211949542912512
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1740232864581759488
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1743644526189686784
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1748392251556786176
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1823639305807429632
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1714367101450785280
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1840362281126756864
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1849960909902635520
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1836214097337290752
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1837722651940274176
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1864783584826933504
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1856497572812337664
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1859378984577876224
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1873178014315627008
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1857342617740087808
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1693633096254394624
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1815635084793303296
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1870862408748540160
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1819713651676250624
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1789927866865787136
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1821588530889707520
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1814780021917057280
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1854619190851715584
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1803179633833091072
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1740779371529740544
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1811872307431813120
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1870699172086927360
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1833720304452956416
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1873049111949451520
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1854540598499323904
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1821904074649882880
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1834348804159488256
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1.692250482822e+18
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1817917810028462080
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1739231549264974080
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1752486216573038592
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1743545223953687040
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1746270282757644800
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1815962854329085952
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1815907844434113024
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1816309939352068096
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1817011018616143872
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1817193340682575872
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1865132381620850688
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1699543001473900800
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1837879306715873280
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1781844796178301184
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1751351441766175232
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1870780066747060480
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1860726426363691520
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1842695376727314432
چلو بھئی شروع ہوجاو،عام بچوں کو باہر بیٹھ کر فساد کے کام پر لگاو،سٹوڈنٹس کو آگے لگاو،انکی ویڈیوز بنا کر انقلاب لانے کی کوشش کرو،خود سارے باہر بیٹھے ہیں اور ہمارے بچے اور انکے والدین رل رہے ہیں،سیاسی گدھ اور کیا ہوتے ہیں؟,1M,2.7K,2.5K,4K,111,False,1847226446206341120
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1656037032538390528
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1848134363059228672
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1855470889619411456
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1802457604720852992
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1800617862647746560
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1837662817589067776
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1830636749586051072
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1833220440254513152
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1872175249199898880
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1872928117632975104
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1780716126957342720
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1833966129586602240
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1820851090138505728
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1851739513611260160
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1829669814983401472
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1796289189308416000
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1737554934810219008
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1714412841040511488
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1807215271918076160
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1802018217663107072
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1704867609961804288
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1694523163387019264
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1774650497787469824
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1788924453499306240
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1805325048389189632
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1815780211813699840
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1722909221618896896
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1585841080431321088
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1803838100713672960
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1859849641816424704
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1859903489616601600
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1825511320705216512
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1836499679070077184
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875409269639790592
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1861782695212105984
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1827206038778458624
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1808150211082006528
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1851753035522789376
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1874633189014348288
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1731202533828571136
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881433852612349952
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1808224145462772224
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1848405230519521536
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875333234428670464
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1864456506806292736
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881843910814941440
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1855295479451410944
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1876614189072126464
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1.878471152773e+18
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1844085462547431680
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1842670619462447360
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1728140926928007424
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1758021334523605504
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1728692581830144000
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1782861446818173184
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1840414629866172928
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1836548004251340800
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1861743754190700544
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877099687372570880
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1.878312636087e+18
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1840216663389618688
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1811884682415427840
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1869005243788448000
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1819651368396714496
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1812258176768917504
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1840766666126270976
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1769129780006313984
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1851778238042853376
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1787523212374392832
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877412961754501120
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1860324652855226368
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1818999906549350656
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1820788959095529472
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1823348137529896960
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877565280013938944
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1699551381974098432
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1.785778728427e+18
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1844855496248840704
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1861331890743197696
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1762495251024126464
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1847036835337589248
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1851727126459719936
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1848053950265819648
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1866440867847811584
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1849096787715354624
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1808528872213819904
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1860736980621156864
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1.877033796979e+18
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1766282326147801344
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1801399654048841984
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1809630388278436096
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1790898129837097216
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1765048551023734784
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1805398899605356800
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1842674647910985728
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1801044622744911872
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1830071362041348608
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1817820921895190784
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1838615659443364096
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1851292879446069760
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1778824835948273664
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1790016346052272384
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1877193502431293696
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1867683667763777536
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1804980247160398080
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1813937913479983616
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1779302516858946048
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1868882837677785344
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1843328956679991808
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1863049763840557056
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1871315146070802944
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1778019319428866304
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1860801152172110080
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1848079313079345152
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1800926811238346752
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1755261742681043200
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1791136058262028544
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1852155840528289792
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1757684549272601088
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1758234953865626112
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1856555085947396096
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875150212714340352
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1821335031064776960
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1834144918219923456
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1842870091559665920
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1840804130052325376
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1792686420449955840
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1828023920005452288
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1684314699674923008
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1695821301691318272
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1818011145548218624
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1831741290226032896
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1870090980310819328
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1.825952273455e+18
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881049004173357056
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881483663944339456
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1865863946546122752
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1852683201958817792
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1793640894601761024
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1882247992323023104
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881390074203640064
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1859031735226257664
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1871302559627100160
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1806509324463755264
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1880307929263534336
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1762654989225239040
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1882105788681912576
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1663599965698916352
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1745305815420928256
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1825972318205579520
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1806502330939916288
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1821794462562942976
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1852093996350275584
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1853873880500150272
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1849837152026161152
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1852118136939532544
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1790923217902703104
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1812908597728129024
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1853483943984550144
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1739028228642086912
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1776989005848207360
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1848499491151745280
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1793914943965962496
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1814455602699219456
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1789590944976650496
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1881917834613477888
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1731440158363222528
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1769727932161728512
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1711995717835952640
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1761396732699488768
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1812303576930156544
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1812873750645235712
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1698021831624491264
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1715751560167223808
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1852873169540882432
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1841884941724065792
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1672416580339105792
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1831263433486180864
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1840435188226023680
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1811728965448482816
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1.769431033148e+18
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1875044847691923456
DivN/A,divN/A,divN/A,divN/A,divN/A,divN/A,False,1870302952210227712
